idx,Skewness_R,Kurtosis_R,Variance_R,RMS_R,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
18.0,0.362940588110302,7.345515875089071,16.8342503350212,4.10984418480496,45.0,44.21,329.0,0.36,2.17856241431202,2.1770264263699497,2.2396546079064703,0.0,1.0
29.0,0.4968071778782629,8.373107186416,14.6496724923993,3.82749782007319,50.0,49.05,283.0,0.29,2.2403935939960897,1.76532294646539,1.63481286750498,0.0,7.0
80.0,0.42347237548262295,8.45226473751308,14.909164050705499,3.86332539630467,50.0,49.09,293.0,0.25,1.93808914287434,1.72238461219935,1.83417616324561,0.0,4.0
166.0,0.46195291886165,10.126381632745199,12.853156058887599,3.58623231763446,60.0,59.21,340.0,0.38,2.4383560989463,2.3948335257410096,2.46211398589547,0.0,5.0
76.0,0.130480306006896,9.08429932084207,7.008733194501518,2.65098196973082,50.0,49.5,218.0,0.13,1.23248030972899,1.23556504227457,1.23134756494923,0.0,5.0
17.0,0.33868509999367,8.66098012760693,12.9701114241906,3.60207666793245,45.0,44.11,317.0,0.35,2.2981382671084503,2.05278943167668,2.06097418129193,0.0,6.0
186.0,0.425076842137586,10.2543073647725,12.2952911103933,3.50680114303944,60.0,59.2,344.0,0.37,2.39875786720269,2.36991658392735,2.4483115439054903,0.0,2.0
191.0,0.11049327737293,7.492014136311639,14.3540435403141,3.789628530443641,57.5,56.94,285.0,0.23,1.73679565133376,1.7279137937589395,1.7635140345403502,0.0,1.0
185.0,0.542366235569215,10.2008493781001,12.9379364239728,3.59793467737798,60.0,58.94,355.0,0.47,2.95826140191438,2.63246129456704,2.64691478761596,0.0,6.0
47.0,0.4829692387725461,8.284919513704379,16.2376226494216,4.03013825977105,47.5,46.58,302.0,0.28,2.03807893714744,1.82231989351263,1.9467823603475705,0.0,4.0
146.0,0.493932980697565,8.77692982337654,15.305187874531901,3.9123856826232704,57.5,56.55,361.0,0.47,2.71284328283422,2.69502839336079,2.7897050378214705,0.0,2.0
241.0,0.0521815316980936,7.7586485455318,8.83490191031157,2.97305574487715,60.0,59.47,264.0,0.17,1.5445156981695902,1.54150090867587,1.5611886353885902,0.0,1.0
27.0,0.398700016050429,8.16372438884927,16.5891110184253,4.07680415235358,47.5,46.24,375.0,0.6,3.0787309997486503,3.06153415123757,3.12001882730088,0.0,5.0
1.0,0.574310223771784,7.971368336334258,19.2224825549004,4.392922329212411,45.0,43.72,349.0,0.44,2.70485622519889,2.450183713787009,2.64445430421516,0.0,4.0
109.0,0.254236597618656,8.49652933117384,13.1487813637293,3.62615208843166,52.5,51.69,263.0,0.19,1.69266648745961,1.49522726120664,1.5830160558233797,0.0,4.0
151.0,0.432224544205233,8.732977531369631,14.811226464077102,3.8488302435575497,57.5,56.65,353.0,0.41,2.5082319334669103,2.48978794112813,2.5661990273821096,0.0,2.0
40.0,0.4266632241677821,8.367523326190309,14.8537134393789,3.85577742314488,47.5,46.58,343.0,0.42,2.39908596154588,2.3960523075420097,2.46557675027176,0.0,2.0
100.0,0.391801196642859,7.38168289193512,19.3252433077629,4.39643163799617,52.5,51.35,375.0,0.56,3.0137137616054703,3.021507751647,3.09474735319248,0.0,1.0
110.0,0.26800056357815805,9.03464854839258,12.1150436487812,3.48220835445686,52.5,51.71,258.0,0.19,1.6449713359689502,1.4546550924421298,1.53770073762372,0.0,4.0
47.0,0.387285050739871,7.37134685426368,17.788303940934302,4.2201239696075,47.5,46.61,348.0,0.43,2.45340038559853,2.46186057820874,2.53172925384786,0.0,1.0
115.0,0.350419281340693,7.91070647772681,18.179710560349505,4.26544388027237,55.0,53.84,348.0,0.41,2.65401495567477,2.38559554716441,2.5939295465417205,0.0,4.0
144.0,0.4668029614799871,8.984302587890381,14.2677830189126,3.7775618864038494,57.5,56.51,346.0,0.38,2.5047902979102403,2.3701854821170296,2.5061811281849704,0.0,3.0
124.0,0.323735951601901,8.09666276087866,15.3895978140795,3.92803123264232,52.5,51.83,314.0,0.29,1.9731589786249295,1.9713078299265805,2.0127758087909497,0.0,1.0
120.0,0.272475046255955,8.32553455709885,15.301599426004401,3.91241721639216,55.0,54.51,350.0,0.41,2.56792171619652,2.43591551176116,2.58124304446871,0.0,3.0
27.0,0.22879660212081,8.74967898008191,11.364524878341301,3.3768389085465,45.0,44.31,278.0,0.23,1.7156234238368002,1.61892934107203,1.68915915568708,0.0,3.0
56.0,-0.073480515363067,8.85738243371952,10.732171009878,3.27641576731277,52.5,51.67,233.0,0.18,1.75570688242605,1.42320933953317,1.26191512524726,0.0,7.0
140.0,0.389991247931168,7.66204081181659,18.46497609603,4.29822677016982,55.0,54.03,363.0,0.46,2.7143020820942905,2.71270468618967,2.7952483169140696,0.0,1.0
117.0,0.455198665310077,8.05344318973243,17.9349042242933,4.24076309919364,55.0,53.88,343.0,0.41,2.55742032642018,2.30128636239728,2.4984825740802403,0.0,4.0
89.0,0.416025263267383,8.59290775419118,15.530008951667499,3.9417940371825497,57.5,56.48,314.0,0.37,2.6879514874593,2.07556608424501,1.93618053737522,0.0,7.0
99.0,0.29805080788849103,8.55394560674655,12.644451894481401,3.5558741854049103,52.5,51.82,306.0,0.29,1.89624252245458,1.87913628912022,1.92107050202065,0.0,2.0
131.0,0.382933767960078,8.6277139695539,14.884331495239303,3.85815294535297,55.0,53.89,353.0,0.47,2.93470047490095,2.59753778272414,2.6301719492844904,0.0,6.0
83.0,0.22566931883683106,7.3855487709532595,17.2996468089007,4.16001370267287,50.0,49.19,338.0,0.38,2.2946365974470098,2.2901131601557903,2.3627991375734303,0.0,1.0
24.0,0.336682556963916,8.480261651445321,13.517676584903601,3.68195293571599,45.0,44.18,269.0,0.21,1.73282490377337,1.55821459370857,1.6427711892890702,0.0,4.0
42.0,0.351014673275391,8.30490198582762,13.8092759723889,3.7182865103891496,47.5,46.69,329.0,0.37,2.20518307440904,2.18371103034496,2.24376057696498,0.0,5.0
184.0,0.529068752196666,9.93686944869776,13.4394205203455,3.6660192121144894,60.0,58.92,357.0,0.47,3.01504677295893,2.68338669064888,2.7010084411568203,0.0,6.0
90.0,0.657018516456009,8.23184622891616,18.283633319021305,4.27589891770948,52.5,51.31,351.0,0.42,2.69881455725206,2.4285869443575496,2.63923825179392,0.0,4.0
37.0,0.280538827242102,8.134244992731709,15.082494610097196,3.88484604696984,47.5,46.54,350.0,0.46,2.53854015545828,2.5214948353676703,2.59022977222373,0.0,5.0
189.0,0.363959048940572,9.87448497057736,12.6906540475783,3.5624796514869304,60.0,59.02,347.0,0.41,2.80864936335634,2.47834415803828,2.49007687970087,0.0,6.0
113.0,0.479449938387401,7.36602832553923,18.289822103311106,4.27734431972731,52.5,51.61,352.0,0.43,2.51618335448727,2.5096232683293302,2.5905696516094,0.0,1.0
24.0,0.0913728132264343,8.804818893547571,8.56636738667943,2.930208638888129,45.0,44.44,242.0,0.17,1.3849526847318798,1.38487683917057,1.3914877693711,0.0,5.0
49.0,0.4025381985958401,8.2864020502795,14.012833894588196,3.74333496330538,47.5,46.62,318.0,0.32,2.12154873290373,2.0097251160816003,2.11020979356157,0.0,3.0
64.0,0.619386084998467,7.99024501209217,18.972362948033602,4.35570463440099,50.0,48.77,351.0,0.45,2.6936288387861,2.4361048648658903,2.63579093870985,0.0,4.0
129.0,0.15174351384227402,9.087166949702961,9.46029534800902,3.07865402910751,55.0,54.44,258.0,0.19,1.49348898357728,1.48662123500668,1.49741777537074,0.0,5.0
105.0,0.495301390039228,7.635314488802298,18.9210590275394,4.3583020969307205,52.5,51.45,368.0,0.52,2.8397290576605694,2.84470935924743,2.92095377584068,0.0,1.0
30.0,0.28839549981087703,8.47117909447339,14.2221676670458,3.7761008411453294,50.0,49.07,273.0,0.27,2.18050260578488,1.72562908773668,1.5904551487027698,0.0,7.0
98.0,0.15270716517380806,8.50939279441033,12.835950061277002,3.58289251677571,52.5,51.8,313.0,0.3,1.97145194773825,1.95497838738365,1.99987144772399,0.0,2.0
79.0,0.33443537282767705,8.59374609033923,14.2218393237406,3.77607572657236,50.0,49.04,331.0,0.38,2.50664559273936,2.22067264119651,2.24739162073796,0.0,6.0
97.0,0.0048059081779013605,8.471250428209009,13.2122428526443,3.63534839378656,52.5,51.77,317.0,0.31,2.04751575216065,2.02178558786917,2.06788318837201,0.0,5.0
138.0,0.531599059957795,7.558491088112321,19.5490754533824,4.42243445616274,55.0,53.99,366.0,0.49,2.7963668429964703,2.7956584731627703,2.87977997523196,0.0,1.0
85.0,0.362205379421173,8.26175670941079,15.6688438540411,3.96248667731336,52.5,51.52,356.0,0.46,2.61424063489771,2.59753603192196,2.6824491144731497,0.0,2.0
72.0,0.21336256722466604,8.489883637094799,13.292452824356198,3.65029843225793,50.0,49.26,318.0,0.32,2.03260689059208,2.01986962837642,2.06904369875084,0.0,2.0
177.0,0.431124078767572,9.94972850789057,13.90263183412,3.72859722193102,60.0,59.02,364.0,0.47,2.7836456914321803,2.76326418989873,2.8606374399751497,0.0,2.0
168.0,0.413589609232568,10.0766495968566,12.9326668860291,3.5976624282649303,60.0,59.0,329.0,0.31,2.35910380265735,2.0940138842860203,2.2648015571649704,0.0,4.0
65.0,0.36588476560042105,8.02987429894603,16.5322856300562,4.06604665146848,55.0,53.94,316.0,0.39,2.7241277666699,2.10205814417435,1.99601958234128,0.0,7.0
71.0,0.323332138900359,8.53153314862536,13.486061885743501,3.67304117496092,50.0,49.23,324.0,0.34,2.1180228133584498,2.10124295450952,2.15950584420607,0.0,2.0
125.0,0.18610085171002,7.77571972663011,15.1941305544994,3.90623394009224,52.5,51.85,308.0,0.28,1.91774391301246,1.91561633354893,1.95221998930748,0.0,1.0
15.0,0.282313280377262,8.14827088061956,14.5921615978626,3.82034683181799,45.0,44.11,338.0,0.4,2.32020364102225,2.31571059974247,2.385389975378029,0.0,2.0
152.0,0.10306880317253,9.6325245016455,9.214929913402981,3.0374507082932096,57.5,56.95,258.0,0.18,1.5049398411843602,1.49699189448582,1.50501844510247,0.0,5.0
166.0,0.483609291061372,9.05899928243818,13.251125631473998,3.6401882306736897,57.5,56.62,330.0,0.36,2.47293543025376,2.19329140561025,2.2039407239548,0.0,6.0
123.0,0.240686609439851,8.46305397594832,13.2327979364766,3.6376549794761,55.0,54.26,322.0,0.32,2.09002786799472,2.05790546497219,2.1064968145389096,0.0,5.0
51.0,0.27791810758194296,9.275595161942519,6.7118015877062405,2.59236873802669,47.5,46.99,209.0,0.13,1.17012519118363,1.17269203923287,1.17533110028249,0.0,5.0
26.0,0.328018696537688,7.865460394524058,13.9941603993755,3.74514648423621,45.0,44.37,287.0,0.25,1.72414665785548,1.73244484054361,1.75509638760941,0.0,1.0
114.0,0.47718377707267,9.57216801534005,13.8835551548661,3.72623415012542,60.0,59.01,311.0,0.37,2.65405493215727,2.0656074220729,1.87952335953426,0.0,7.0
82.0,0.271035599016543,8.14550588172248,14.880231280495998,3.85839394404091,50.0,49.13,284.0,0.23,1.84419363087036,1.63889803328866,1.73778560026149,0.0,4.0
19.0,0.330376915888649,8.38874410408684,13.259321794420499,3.6414515071276097,45.0,44.23,316.0,0.33,2.02683292760475,2.02418950013487,2.0658546276287697,0.0,2.0
156.0,0.410596319475593,9.030049698471961,13.8154439460669,3.71694224097432,57.5,56.75,335.0,0.36,2.26726799325034,2.24946011526284,2.31166683734221,0.0,2.0
67.0,0.438227051364382,8.42768499025995,15.714221412499402,3.9641131554792,50.0,48.8,359.0,0.52,3.07617719437477,2.7030544065103297,2.77588780093796,0.0,6.0
54.0,0.19531668275362105,8.933805961878212,12.167792158866696,3.48837225766091,47.5,46.67,308.0,0.31,2.17336717637957,1.93984640172997,1.94333018489701,0.0,6.0
55.0,0.447823548706369,9.140772898544071,10.849134849983999,3.29548582732414,52.5,51.65,240.0,0.2,1.81290772215241,1.46419545027,1.30880347670201,0.0,7.0
57.0,0.241080440751908,9.19507818266756,10.1162709501118,3.18058713387668,52.5,51.69,223.0,0.17,1.6825251633977198,1.3727573369807198,1.20818615403152,0.0,7.0
96.0,0.19670428843534105,8.800445092784589,13.218449068278902,3.63657735523638,57.5,56.62,279.0,0.28,2.18495492869158,1.7376658268736205,1.55996250352989,0.0,7.0
18.0,0.22127735946631,8.38138869581203,13.9759457897081,3.74435971017263,45.0,44.13,323.0,0.34,2.16889979440645,2.0608308223603,2.1775981740647,0.0,3.0
30.0,0.178651847612945,9.03048352423106,8.42524812183035,2.90365005598894,45.0,44.37,238.0,0.17,1.5492240164201798,1.4007669277117198,1.3676622775453702,0.0,6.0
137.0,0.483832064131394,8.631273220083271,15.672015485198903,3.9589490390292994,57.5,56.32,368.0,0.49,2.9545373354885696,2.81154590893707,2.97798633558602,0.0,3.0
11.0,0.19336536958289705,8.46123151794276,13.3311633685852,3.6544343593802,47.5,46.56,267.0,0.25,2.07508454788533,1.64231349688007,1.53495316089594,0.0,7.0
103.0,0.521666000234585,7.498427474184131,19.1723748932955,4.38003363315423,52.5,51.41,370.0,0.53,2.9025769565354707,2.9096290121478905,2.9869113286908706,0.0,1.0
248.0,0.10392045823317403,8.64704620622257,7.07954011056555,2.66495447826135,60.0,59.55,210.0,0.1,1.18428424879015,1.18892938036452,1.19734469212692,0.0,1.0
180.0,0.5391397573757299,8.15435173956151,16.8433130324145,4.10518526665909,57.5,56.72,344.0,0.37,2.39753223476021,2.36858660260595,2.45983888547701,0.0,1.0
157.0,0.109570136799622,9.73162654136692,10.723506693326499,3.27487490193792,57.5,56.74,254.0,0.17,1.6143764494459598,1.42245963352702,1.49749659540182,0.0,4.0
105.0,0.241732859450232,8.472286671555,14.479021554021099,3.80611334931282,52.5,51.49,340.0,0.41,2.65098060695209,2.3484149963815897,2.37320002246627,0.0,6.0
5.0,0.389632220135479,8.029060580596651,16.2204439299806,4.02751060228517,45.0,43.81,369.0,0.56,2.8808717043584706,2.89043148056985,2.9467914147733,0.0,2.0
229.0,0.095408958545242,7.4585300447754594,9.84978920992935,3.13907454425073,60.0,59.35,316.0,0.27,2.00522601457472,1.98066106459878,2.0401786713255303,0.0,1.0
169.0,0.356350353133685,8.9962007824341,12.6169744652872,3.55231048737235,57.5,56.68,321.0,0.33,2.32354646542332,2.06132630801295,2.05792934607389,0.0,6.0
10.0,0.309394785695579,7.338573422417428,18.2549270453583,4.272814841857,45.0,44.05,352.0,0.46,2.5459245390427,2.5531287384177204,2.63001237447249,0.0,1.0
132.0,0.51152671638523,8.47222868895054,16.026765272745198,4.0033536464896695,57.5,56.32,376.0,0.56,3.0685340051696497,3.0333514493563905,3.11991715294486,0.0,5.0
61.0,0.414114655266288,8.37512575662323,15.1828141248307,3.89661558606678,50.0,49.05,352.0,0.45,2.56556195408105,2.53895762933981,2.61230975718558,0.0,5.0
218.0,0.0597623813948713,6.7050979483553,11.2358240830032,3.3524069946058,60.0,59.23,340.0,0.35,2.33267508789528,2.30261665890683,2.37995641209887,0.0,1.0
145.0,0.348195106405813,8.65652779216758,13.9890381363451,3.74072934969366,57.5,56.54,342.0,0.38,2.43953012881849,2.3077985648142403,2.4348776473094302,0.0,3.0
32.0,0.454294470659511,8.10189591852479,16.0890441863192,4.01160543324766,47.5,46.39,365.0,0.54,2.83353051603515,2.81327761325844,2.8803127858038504,0.0,5.0
47.0,0.178421659281004,8.28872474532722,12.6492693143929,3.55656037234075,47.5,46.79,305.0,0.29,1.89957003210622,1.8909642107150504,1.92932080204934,0.0,2.0
51.0,0.498796124725617,7.752988337672808,17.145519644706198,4.14212182091649,47.5,46.69,335.0,0.38,2.26018006441819,2.2561795493109504,2.3230646550828,0.0,1.0
25.0,0.279226568048274,8.84589737697832,9.497490364949991,3.0840745314858,45.0,44.41,254.0,0.19,1.4733253362047198,1.4827260508043998,1.4917178700781295,0.0,2.0
41.0,0.504543441310621,8.158595644565759,17.606968829287396,4.19608048133869,47.5,46.46,324.0,0.34,2.28612439062791,2.05270183908916,2.21267127058151,0.0,4.0
102.0,0.351120110695578,8.55907791696959,14.6656360621069,3.8295367501562714,52.5,51.43,348.0,0.45,2.83566234632896,2.50317088184707,2.53865443482901,0.0,6.0
51.0,0.33794796311872805,8.48039638768698,12.9437956512146,3.5977591409241496,47.5,46.68,302.0,0.27,1.94898608544236,1.83137394186102,1.91100867380072,0.0,3.0
118.0,0.355544540762975,9.9705066068094,12.500460017510099,3.53798030426085,60.0,59.09,287.0,0.29,2.30288017297694,1.82246198240256,1.63097908308599,0.0,7.0
85.0,0.397076975761973,8.25864986021337,15.6682346975334,3.95837218351754,52.5,51.42,362.0,0.5,2.76101805720645,2.72980175887586,2.80573056760693,0.0,5.0
192.0,0.25005965053407897,8.52571295875836,12.3357795677667,3.5122051685105,57.5,56.96,281.0,0.21,1.66198508301972,1.65874440121924,1.68957382472372,0.0,1.0
28.0,0.422293736295491,8.091148588127249,16.8080657902828,4.10679555520876,47.5,46.22,374.0,0.59,3.04392522054663,3.04604649969361,3.104251663764,0.0,2.0
17.0,0.203934073667545,8.32597484767839,13.9412570543625,3.73423299209997,45.0,44.17,329.0,0.37,2.19189877951206,2.18983617790275,2.24641244062917,0.0,2.0
129.0,0.23918902059069,8.71758508733843,12.511735536949999,3.53716089459919,55.0,54.74,301.0,0.26,1.91673718170784,1.79107291482218,1.87722674842386,0.0,3.0
52.0,0.4916915841026429,8.33172859508682,14.6087504156389,3.82291695973908,52.5,51.57,280.0,0.28,2.21398645169694,1.75605448158822,1.60566681254292,0.0,7.0
162.0,0.52446623442948,9.826681555764882,13.379821140817,3.65819893129929,60.0,59.09,360.0,0.45,2.72046937430519,2.6855269743448,2.76585978013219,0.0,5.0
96.0,0.195272617505025,8.45895620056802,13.274435011301101,3.6453999554707,52.5,51.75,320.0,0.32,2.07311162532734,2.04683992126958,2.0968387522729497,0.0,5.0
12.0,0.266676163570371,7.29326887507743,17.8363092463342,4.22579605796646,45.0,44.09,347.0,0.43,2.4542762737736203,2.4604230825099904,2.54041711450652,0.0,1.0
130.0,0.389874084552058,9.22866224091876,12.1787647780091,3.49145140101291,55.0,54.32,308.0,0.28,1.9205147088995305,1.90291775454683,1.94518640388447,0.0,2.0
116.0,0.390901878492594,7.94944330299088,18.3523988551033,4.28874391103724,55.0,53.86,345.0,0.41,2.59466112993499,2.33597393809476,2.5375279730845097,0.0,4.0
140.0,0.423380930531472,8.63142949416983,15.842225513405399,3.9803203564134,57.5,56.43,372.0,0.51,2.94861145728454,2.93013046852842,3.02431697566889,0.0,2.0
228.0,0.11816104733049,7.19176026221763,10.166952676336802,3.1891729319122404,60.0,59.34,320.0,0.28,2.0593967872223504,2.03131051775452,2.09191843356864,0.0,1.0
168.0,0.5632244163648641,10.399825858732301,12.650803831148801,3.55695902601452,60.0,59.09,344.0,0.37,2.46660928857894,2.3463382218205697,2.47201116518278,0.0,3.0
114.0,0.234467138592047,8.25742185324418,15.511345502909201,3.9389030661731694,55.0,54.0,360.0,0.47,2.6989586634226,2.67716873809855,2.7674090768801003,0.0,2.0
43.0,0.313744389109258,8.405530080654732,14.9051885767688,3.86143421233986,47.5,46.45,343.0,0.44,2.73485947385328,2.41232749662469,2.45718025863294,0.0,6.0
103.0,0.31944818891973803,8.538318599619389,15.308399940854,3.91377629988245,52.5,51.57,307.0,0.27,2.07007437932708,1.84639548894878,1.98523597589534,0.0,4.0
116.0,0.439166961541872,8.61139287995428,14.765516087305699,3.84559501689476,55.0,54.05,353.0,0.44,2.5718463952438904,2.54310961439688,2.6253100883487703,0.0,5.0
78.0,0.319217909298574,8.29697262191703,15.693106372005902,3.96225146742369,50.0,49.05,301.0,0.27,2.03190754527744,1.80297634783778,1.92855781698613,0.0,4.0
43.0,0.459230314851014,7.28485371228276,18.5559416657565,4.307699492118791,47.5,46.53,356.0,0.47,2.6104108948689704,2.61942873898421,2.6875165727317203,0.0,1.0
68.0,0.270406798545852,7.12302493302369,19.3761891262902,4.40226390462043,50.0,48.87,373.0,0.57,2.97340051130861,2.98515352712083,3.05080553219601,0.0,1.0
34.0,0.481182592203826,7.99420220831195,18.9978968226251,4.36475402127058,47.5,46.3,344.0,0.41,2.61024684707736,2.34277738013391,2.5390495083631603,0.0,4.0
59.0,0.321311633722409,7.54382743140396,15.111030397525196,3.8963356252597694,47.5,46.85,300.0,0.27,1.83188163377248,1.8364275015272096,1.86564469032524,0.0,1.0
87.0,0.354682741510523,8.24789505189256,15.1679394479481,3.89502949920393,52.5,51.56,351.0,0.44,2.52506373580594,2.50181612458208,2.58842682694945,0.0,2.0
18.0,0.34173913253930205,8.66603946121003,12.843612812610305,3.58376556024541,45.0,44.13,313.0,0.34,2.24889310905223,2.0100240213187,2.01526035808969,0.0,6.0
11.0,0.580019364113446,8.48449934227494,15.1253908948861,3.88980043022334,45.0,44.05,346.0,0.44,2.47375835125352,2.45838440330855,2.5330810249206,0.0,5.0
58.0,0.237082807412482,8.03859877988967,16.3025525932645,4.03833952826317,50.0,48.84,369.0,0.55,2.9046276956758303,2.90113115745008,2.9712986736788,0.0,2.0
9.0,0.494743520334608,7.65734018315068,18.1238347220863,4.26082173958112,45.0,44.03,354.0,0.47,2.58631305824787,2.59772130427505,2.6687518316750403,0.0,1.0
36.0,0.564832556989648,8.140608244339193,17.7639277042444,4.21483439032445,47.5,46.34,338.0,0.38,2.52843154920717,2.26614990606137,2.45337971970146,0.0,4.0
153.0,0.4477129764955961,8.037038980342631,15.5547506175636,3.94428136401582,55.0,54.31,319.0,0.3,2.0459483000624696,2.0310825238225,2.09246094772106,0.0,1.0
38.0,0.327414692000774,8.170274442747541,14.7826036849437,3.84486446723698,47.5,46.57,347.0,0.43,2.47002082248639,2.45072733358932,2.52169260685854,0.0,5.0
37.0,0.291810562269357,8.19037834162296,15.157374773930199,3.894620532808181,47.5,46.49,354.0,0.47,2.5747624389351,2.57321098695639,2.6424301664431,0.0,2.0
220.0,0.15985343998921395,6.91670763045922,10.9703720400163,3.31254224459266,60.0,59.25,337.0,0.33,2.2746182371221404,2.24339323069432,2.3170869507305496,0.0,1.0
176.0,0.293224863844386,11.4783613025071,8.61909384109651,2.9365431340003,60.0,59.33,282.0,0.21,1.73927509776488,1.63219424620572,1.69624834347077,0.0,3.0
85.0,0.239572891430726,8.5921693841875,12.732124385193,3.5692508406135297,50.0,49.19,263.0,0.2,1.6774396465501002,1.49418460736526,1.5734835542994898,0.0,4.0
9.0,0.5070972465284339,7.974029491975019,18.1783817214552,4.26584682955471,45.0,43.88,332.0,0.37,2.40192366412619,2.18043249792474,2.3314518867740497,0.0,4.0
147.0,0.19618741782122,9.134955443650462,11.546169744799599,3.39795418121525,55.0,54.23,296.0,0.27,2.04443170469147,1.81707765265967,1.7980238641795598,0.0,6.0
121.0,0.538085946813846,8.23134942274537,17.0529370178913,4.12950442677137,55.0,53.96,331.0,0.34,2.40285771408938,2.15523072340411,2.3377543243238703,0.0,4.0
55.0,0.483440598617716,8.32543530918496,15.8967992514541,3.98930285183734,50.0,48.87,369.0,0.55,2.91525488013305,2.8931806397630604,2.96089043356241,0.0,5.0
147.0,0.33253013198029,8.96100212194713,13.6353086145841,3.69339303638318,57.5,56.6,333.0,0.34,2.31312789542479,2.18627616559652,2.29983831087548,0.0,3.0
10.0,0.393617434429121,8.3347312526973,15.1231687453268,3.88947804552355,45.0,44.02,350.0,0.46,2.52478846088151,2.51087169328871,2.58195072290202,0.0,5.0
111.0,0.433962220261369,8.29892993214087,16.021554631738994,4.00663570327598,55.0,53.94,366.0,0.5,2.82398781250785,2.80535466619,2.89574599456893,0.0,2.0
32.0,0.32936616969682203,8.596351669439331,13.024839548966598,3.60934281502598,50.0,49.11,262.0,0.24,2.01440045008185,1.60768609244959,1.4685365197591298,0.0,7.0
64.0,0.22718696934251895,7.561431597773138,16.0221676528514,4.00340182636893,50.0,49.14,340.0,0.4,2.37513193103523,2.3391973231425296,2.41761515737036,0.0,5.0
20.0,0.3468556824370381,7.3957746595454585,16.1664319227165,4.02177666382116,45.0,44.25,320.0,0.33,2.06123932813246,2.06391630193295,2.1105928561721,0.0,1.0
209.0,0.12365201300069502,6.4198560056688,11.709807706976699,3.42215984043297,60.0,59.06,362.0,0.43,2.72967071933043,2.70258427763532,2.80796992457318,0.0,1.0
107.0,0.137853079864425,9.214462684750133,7.18130870740278,2.68002141843845,52.5,52.0,221.0,0.13,1.18173588893776,1.18652062542001,1.19451527442634,0.0,2.0
169.0,0.403312983395861,10.4925356616757,11.2841272593922,3.3593410011783,60.0,59.3,329.0,0.32,2.19665777463333,2.14956860227991,2.20067663064251,0.0,5.0
19.0,0.496421174957299,8.061511860283119,17.23890662012,4.1525270149615405,50.0,48.85,320.0,0.4,2.7851715088431503,2.13809311216008,2.0797708855538897,0.0,7.0
42.0,0.375099154229841,8.205515740448693,15.387282688963401,3.9229994509283705,47.5,46.47,344.0,0.41,2.45795012791149,2.33185278658899,2.45967062370812,0.0,3.0
109.0,0.153836193947964,8.91090547252051,13.216255316351301,3.63866483709745,52.5,51.57,330.0,0.37,2.45481210053998,2.18378599428447,2.1943310046833404,0.0,6.0
58.0,0.18021852948113,8.99053242600157,7.4024694403912195,2.7275475898203903,47.5,46.88,211.0,0.13,1.25931946459275,1.19400037960623,1.22305345175378,0.0,3.0
9.0,0.554266364224211,8.35028674676101,15.512243797451804,3.93880247941196,45.0,43.99,353.0,0.48,2.58545750015364,2.5766146734093,2.63842442979131,0.0,5.0
16.0,0.334891238179898,8.3257720105575,14.417001944155901,3.798666271441161,45.0,44.09,329.0,0.37,2.25125272698058,2.14161159911574,2.24754127804156,0.0,3.0
2.0,0.24055226358402,7.96610558864017,16.4394395214598,4.05569824423635,47.5,46.38,316.0,0.38,2.6903566319049,2.07538017514773,2.02835822694505,0.0,7.0
11.0,0.566271289775793,8.11260938574645,17.8055699646964,4.22064183695734,45.0,43.92,327.0,0.35,2.33598674470011,2.1206144197737897,2.26591975962299,0.0,4.0
57.0,0.0671996225382504,8.830755728952301,8.707569159906,2.9542225101478303,47.5,46.85,235.0,0.16,1.41367780471263,1.33454179796798,1.3728181678083995,0.0,3.0
149.0,0.370443826616267,9.471390209533679,10.966447423357199,3.31161978035833,57.5,56.86,299.0,0.25,1.84098165635815,1.81807617592361,1.84531297641604,0.0,5.0
172.0,0.444517484113947,9.23707167690902,11.969424306501699,3.4597260741129703,57.5,56.74,305.0,0.28,2.13952453701076,1.90396940657512,1.87940103095963,0.0,6.0
138.0,0.528284414990969,8.63496340817719,15.494460355943401,3.9404697816354703,57.5,56.34,366.0,0.48,2.91375039287244,2.770962857615,2.93543361255305,0.0,3.0
103.0,0.19874862638212495,8.37886768355566,13.618605964635599,3.69069224763911,52.5,51.68,306.0,0.28,2.0552696791760803,1.92775598185703,2.0294207883273,0.0,3.0
192.0,0.475794148237467,10.6884623094243,11.5718336142378,3.4017156017138,60.0,59.32,322.0,0.3,2.07668125790683,2.0468069347148896,2.09912819754393,0.0,2.0
108.0,0.19103713725134305,8.31950368658566,13.5772768030421,3.6884627975421,52.5,51.67,270.0,0.2,1.74743853065872,1.5399611432775802,1.63553980559875,0.0,4.0
121.0,0.318122676477258,7.71310342472757,16.194374365055,4.02716798291352,52.5,51.77,327.0,0.33,2.1247031933537097,2.1221965507772,2.17521438575456,0.0,1.0
130.0,0.278665436540458,8.53302780404953,14.3098321161335,3.786068082287581,55.0,54.14,290.0,0.23,1.91355032916084,1.69118283625595,1.80775418961127,0.0,4.0
155.0,0.271965768846002,9.26202984558383,11.893467061114599,3.44891529649438,57.5,56.7,271.0,0.2,1.75679456451372,1.54295727762895,1.63395988760431,0.0,4.0
101.0,0.21106416669788505,8.88058597883994,12.3611751476724,3.51583266672025,57.5,56.72,263.0,0.24,1.9966328243105,1.62056365106834,1.41935288394981,0.0,7.0
