idx,fx1_R,fx0d5_R,fx1d5_R,fx2d5_R,fx3_R,fx5_R,fx7_R,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
21.0,0.890657259674962,0.0160638956511923,0.0281949781447814,0.0126116241579275,0.150272521285153,0.406069295010302,0.306330378172151,45.0,44.35,285.0,0.25,1.72359368641018,1.7144372052709698,1.73477206624816,0.0,5.0
71.0,1.06421756557532,0.0168547885230595,0.0412724850462008,0.0314457460840116,0.196415486877284,0.32611765191428,0.39589896516005,50.0,49.07,336.0,0.37,2.33141039288713,2.20805457147418,2.32519564029567,0.0,3.0
48.0,1.01971680107074,0.0427503864337515,0.043650174348334986,0.0357425924557774,0.181215085474562,0.31783697899175106,0.300094467511328,47.5,46.9,271.0,0.22,1.6008908148531005,1.59517066095844,1.61059396135136,0.0,5.0
13.0,1.29196436547142,0.0401003873286924,0.0471970094306718,0.0203271390279082,0.14378437473312194,0.38525769941223503,0.361601191665029,45.0,44.11,339.0,0.41,2.34417887770279,2.32798619058321,2.39666331002344,0.0,5.0
70.0,1.0305516915230502,0.0105765125533801,0.0332273452097081,0.0314923610382762,0.176258679267867,0.4060530899641789,0.332688613803162,50.0,48.86,355.0,0.49,2.97096688244969,2.61760233772787,2.67613809202973,0.0,6.0
179.0,0.9388351994101692,0.0215231584881448,0.0365010980365007,0.0227524107725476,0.20198989458984695,0.5630087710443299,0.5019777409219139,57.5,56.7,344.0,0.38,2.43920139068932,2.4196090864356803,2.50878098929422,0.0,1.0
2.0,1.30863639259926,0.0478813078533101,0.048199389044645,0.0176697457564785,0.18872930234222696,0.531834150836965,0.348343695204244,45.0,43.72,373.0,0.6,3.01260276218669,3.0198015026580203,3.0734346124125,0.0,2.0
166.0,1.04935891743871,0.0263316090279469,0.0371226236124191,0.0249126603084692,0.20885916052781306,0.5734892161283289,0.5301863354756741,57.5,56.44,374.0,0.52,2.98950091094871,2.9691498520577206,3.07656400012759,0.0,1.0
127.0,0.741855783472919,0.00800981436634481,0.0308342467221758,0.0117152442493723,0.179433318010814,0.426036456567624,0.422392712589392,55.0,54.26,323.0,0.32,2.10063472449894,2.07959283239205,2.13336035900684,0.0,2.0
43.0,1.2830678972592902,0.040771054782736,0.0353817219516782,0.012966212446632002,0.183863994038291,0.44920545600638895,0.4433090224062321,47.5,46.5,317.0,0.32,2.2117587658016897,1.98479373801895,2.13078478247236,0.0,4.0
132.0,0.7126007677270592,0.0143709452747318,0.0312046269292113,0.0108089896309443,0.189491776330073,0.39793009897495096,0.35468726532542,55.0,54.36,297.0,0.26,1.80421280993272,1.7893750813175602,1.82456550201602,0.0,2.0
74.0,0.8477790293027561,0.0174307377820516,0.0430471077593217,0.0115105705027482,0.144151759117871,0.3980175807350461,0.339721899447034,55.0,54.12,281.0,0.21,1.9179246475689296,1.53621943898748,1.37863297354211,0.0,7.0
20.0,1.1472382997931498,0.0153608804355774,0.0454600048896298,0.0410967208060919,0.16963150956484102,0.42869026763851503,0.261035845341924,45.0,44.32,297.0,0.28,1.82151580998833,1.80959454840476,1.83428170678015,0.0,5.0
201.0,0.450872670728874,0.0155215889788524,0.0246350108273301,0.0152643713791876,0.14093459517828102,0.369744729866745,0.2864437882290869,60.0,59.5,245.0,0.15,1.40651716610088,1.40893116405201,1.41787441821051,0.0,2.0
63.0,1.19185907495512,0.017108929332108,0.0283404990160683,0.0251262105438848,0.165472587172659,0.342247295876871,0.401455083783972,50.0,48.99,357.0,0.47,2.6448397032246,2.6386431899507,2.7135755947627,0.0,2.0
124.0,0.884197115290162,0.013728740645865,0.0225443982565963,0.008846877793661409,0.15362198787771,0.36168716872811696,0.269459269242262,55.0,54.29,315.0,0.3,2.0051547212642697,1.97299051864021,2.01465256797062,0.0,5.0
104.0,1.02367008033248,0.100315095022458,0.15224025089582502,0.052279045399997004,0.203123148751674,0.320110012587128,0.36768244712660497,52.5,51.59,299.0,0.25,1.99422459661948,1.76398813382173,1.8934052060930904,0.0,4.0
189.0,0.97635750156545,0.0129857018464899,0.0394299090846895,0.0147908216770083,0.18384070893096,0.45274516682319,0.39046042335826,57.5,56.9,303.0,0.25,1.8701356569307896,1.85419660264016,1.90031389680942,0.0,1.0
225.0,0.5437809244072279,0.0146027192118785,0.0149727085915403,0.0105354394908331,0.17894683984875,0.490052344279835,0.428076908621785,60.0,59.3,327.0,0.31,2.14647487989459,2.11732726748572,2.18234567623362,0.0,1.0
52.0,0.9917360873465658,0.0220320341596245,0.0470235089930557,0.0144866958047521,0.207583673033857,0.352661346774865,0.347942461529487,47.5,46.63,317.0,0.33,2.29138246976837,2.04480254285915,2.0493416920591296,0.0,6.0
3.0,1.3190052820922098,0.0146415949303601,0.0355353511855431,0.0130806918036816,0.130886701122001,0.513823041011245,0.41496454694422,45.0,43.81,370.0,0.58,2.97905556290464,2.95997271232726,3.01766751779053,0.0,5.0
89.0,1.16348832736249,0.0138394829532801,0.0364456193378478,0.0130841269761722,0.183464226845605,0.38841987335414,0.393793621547214,52.5,51.4,356.0,0.47,2.7031272433024403,2.5644590917694,2.70245284272353,0.0,3.0
87.0,0.969219824261054,0.029722797472895007,0.026359572262487,0.0247540992002192,0.185334563098948,0.38135758125713,0.356301051021351,50.0,49.26,327.0,0.34,2.12888167352504,2.12652488715704,2.18074919404825,0.0,1.0
59.0,0.884964135384745,0.0718972271351582,0.0928064601393945,0.0487333887715382,0.153051655157154,0.326733314116574,0.33975045555321803,47.5,46.77,280.0,0.23,1.88336634920933,1.68605327432743,1.6645134565818798,0.0,6.0
125.0,0.483213366028965,0.0133667318143753,0.0155174204470264,0.0118606555531484,0.19430162093831896,0.339648978834572,0.34855701460135696,60.0,59.23,230.0,0.18,1.72942292258287,1.4189082075567,1.2196737055934,0.0,7.0
145.0,0.9336001486307208,0.0150091391279522,0.0276103554980749,0.0113277365825939,0.226753101370585,0.452502387129942,0.401106643658517,57.5,56.5,333.0,0.35,2.38249061972398,2.14082895702046,2.3157572943604703,0.0,4.0
174.0,0.47420973376487,0.0106237120725227,0.015354274905678,0.0148101020151252,0.180671654249454,0.34965127906293103,0.366592866791274,60.0,59.27,302.0,0.24,1.9366261362718704,1.81184718654686,1.8926033340783104,0.0,3.0
140.0,0.8889212969099781,0.019265369830283,0.0382084588203802,0.0320827722250586,0.142038142166042,0.460325133000255,0.427238417212755,57.5,56.38,363.0,0.47,2.82408164073228,2.70236223776826,2.85047002357086,0.0,3.0
82.0,1.0902843458192502,0.0120040126704265,0.0354995686592812,0.0187080709343996,0.176040253947085,0.372177169826902,0.35123369803301296,50.0,49.1,322.0,0.34,2.35656283788377,2.08999693810311,2.1064784727588504,0.0,6.0
119.0,1.00966830891273,0.0148882489338651,0.0293808000322921,0.0111292421910534,0.20727645153700006,0.385558428964099,0.40108547982901,55.0,54.49,352.0,0.45,2.61490979538313,2.4831509634937,2.62881376580478,0.0,3.0
172.0,0.5728556601361421,0.0217879107507236,0.0373264090804471,0.017404840694854002,0.161730169974864,0.3675793782988621,0.37102229159490296,60.0,59.39,305.0,0.27,1.90222233224068,1.8716886342783896,1.9005312829659096,0.0,5.0
91.0,1.11872025363915,0.0639676141964677,0.0451245787676079,0.0752330759109712,0.216201354106356,0.427983296498181,0.3288649682392981,52.5,51.33,348.0,0.41,2.64909532125413,2.38786436212007,2.5901803149074905,0.0,4.0
147.0,0.808267914089029,0.0113436629056869,0.0294184494053215,0.0134152055441346,0.20944118809352905,0.437787283481976,0.4453764472508711,57.5,56.8,314.0,0.29,1.997797652374,1.96701465100468,2.00414994398358,0.0,5.0
122.0,0.7047175342362609,0.0135552599936196,0.0336434695745465,0.0150963968315578,0.150161319751559,0.34083860430327306,0.394107849355408,55.0,54.55,341.0,0.37,2.43395842557396,2.28234578423042,2.42065816659538,0.0,3.0
181.0,0.500062222392967,0.0149532647249261,0.0223280960156059,0.0107452945775034,0.125908560674136,0.29579157740122897,0.271116346649455,57.5,56.92,215.0,0.13,1.3455202993254598,1.22444456258278,1.18239846816454,0.0,6.0
163.0,0.7156821059881451,0.0357130861319255,0.05522477738474,0.0227905202569974,0.19665152627026106,0.4897792833001,0.380940839655379,57.5,56.56,338.0,0.38,2.59575563370641,2.2952047310959,2.3216983168857404,0.0,6.0
7.0,1.3578758774586202,0.0147182530646318,0.0372742822882982,0.00966300796759108,0.205370824649244,0.400833336008642,0.317656616264388,45.0,43.91,351.0,0.46,2.6480077009193104,2.5287449278422,2.6542426138428,0.0,3.0
98.0,0.946556823770946,0.0109142630911559,0.0557908486978137,0.0104665742169955,0.122988222917169,0.297427475361905,0.3082446845849289,50.0,49.48,235.0,0.15,1.35834256002285,1.3742192006126202,1.3793204870181497,0.0,1.0
161.0,0.632359174181599,0.0131535137323168,0.0328027720116124,0.008492327242793791,0.17510801058080494,0.3917983182797729,0.424044587680308,57.5,56.85,314.0,0.28,1.97620648738894,1.96018175467458,2.00505907897304,0.0,2.0
3.0,1.40381989742082,0.0130943460855001,0.0299230996455965,0.0141040684451244,0.201029381903909,0.423119511896397,0.379492538132278,45.0,43.89,367.0,0.55,2.8513837836455203,2.86389002144165,2.9354144357107206,0.0,1.0
134.0,0.920428620847228,0.0152543039914547,0.0281507067659301,0.0263485848400044,0.14932442742933,0.467575914360638,0.4761470816466321,57.5,56.38,371.0,0.52,2.95946193333974,2.9190537938526497,3.00726470903622,0.0,5.0
144.0,0.821186562401575,0.0102137101124918,0.0284347652118203,0.00883705099772505,0.160414518538117,0.4316251092980979,0.4447794298207101,57.5,56.71,333.0,0.35,2.25139319820549,2.21874909044506,2.27239691062934,0.0,5.0
181.0,0.5157658671334,0.0103207968469366,0.0163969854427407,0.0106128310773064,0.125731719761775,0.437614555523495,0.363478428218974,60.0,59.28,249.0,0.16,1.57196634335791,1.4061711403931298,1.47400783666988,0.0,4.0
177.0,0.40142077598258,0.00958932783161948,0.0188751213842717,0.010687722199228,0.146701849995216,0.31398135584126896,0.28741285856299703,60.0,59.54,215.0,0.13,1.23359354085103,1.2282788324408602,1.22982109620075,0.0,5.0
44.0,1.28539286022275,0.0225444214324663,0.0341819205122962,0.0165785364610236,0.149291189555009,0.512696019057933,0.315693079630173,47.5,46.52,315.0,0.31,2.1719758882982,1.94781160413578,2.08844795977402,0.0,4.0
22.0,1.00659564827107,0.0157658094928852,0.0370929995442944,0.00823684184103267,0.150724001160049,0.40627223988586897,0.239721855863174,45.0,44.38,275.0,0.23,1.63524076439747,1.62695447955125,1.64411306747121,0.0,5.0
84.0,0.912758519671168,0.0204380529072729,0.0241707638471391,0.0267795864235071,0.180797792706767,0.5495194363197939,0.483537519349289,57.5,56.38,327.0,0.42,2.93547721262357,2.2500814685628,2.14377623182185,0.0,7.0
107.0,0.93083401108366,0.0233427349118976,0.0365967003559848,0.0143676506561001,0.18731898163948305,0.296504592454626,0.37314103658158493,52.5,51.53,336.0,0.39,2.55166187437007,2.26286017732574,2.28102400843535,0.0,6.0
111.0,1.01237638669587,0.108083373416229,0.0808359740532141,0.0257324785287773,0.12390783140872097,0.34019030498754704,0.3964769336977499,52.5,51.61,322.0,0.34,2.3443482122932,2.08304588354299,2.10519182081105,0.0,6.0
128.0,0.904202705768765,0.013130636292873,0.0226843824949409,0.0129056035562918,0.137411283491366,0.364320376349524,0.429684229526313,55.0,54.28,318.0,0.3,2.0322739123679,2.01139703307326,2.06160433799982,0.0,2.0
1.0,1.08659470130814,0.00930412056944527,0.0264849693111726,0.0122154969845583,0.12093825925686097,0.484733924548295,0.310163487102745,45.0,43.75,374.0,0.6,3.07604412624126,3.06185372143614,3.1102579091756897,0.0,5.0
33.0,0.909666224914134,0.014336181724327,0.0342918050952907,0.031724911259243,0.180773612159178,0.292797637003864,0.3637778196286261,50.0,49.13,249.0,0.22,1.89902768252897,1.52123390819138,1.38291556810872,0.0,7.0
198.0,0.524732956066891,0.0417609529460743,0.0277832485718457,0.0229129133189833,0.164784196024816,0.39603846373006896,0.353150973105927,60.0,59.22,310.0,0.29,2.19898842929932,1.9429160151052296,1.92231845838588,0.0,6.0
150.0,0.745848307999855,0.0148545439364425,0.0216715074336706,0.0121169142210651,0.169369554688529,0.357415948904367,0.284955933937735,57.5,56.89,288.0,0.22,1.7349589572557802,1.71679205547123,1.73846034721401,0.0,5.0
58.0,0.825294818100085,0.0125730178879136,0.0334222712478926,0.0163990273067397,0.147372583224817,0.228630663598826,0.320659339408213,52.5,51.71,214.0,0.15,1.59854484298192,1.3123486082736298,1.15361575888898,0.0,7.0
1.0,1.28456662384943,0.0166539188812491,0.040915415616231,0.0195993867530514,0.192940916146088,0.4615236369928011,0.298452912245122,45.0,43.79,352.0,0.49,2.9686315590755297,2.61847466168056,2.69854826958521,0.0,6.0
54.0,0.996636928890582,0.0812200327934899,0.0906831268675393,0.0229030072432066,0.143060198587011,0.33355369316265804,0.401328140620671,52.5,51.61,264.0,0.24,2.0335620114389097,1.62960579365127,1.4707553170351395,0.0,7.0
72.0,1.1378186783198898,0.0142871678608491,0.0411199562201581,0.0181967917215094,0.157733028977853,0.343341259023604,0.366815802091536,50.0,49.09,332.0,0.36,2.29954547747265,2.17762914915635,2.29667451278546,0.0,3.0
160.0,0.614002061364199,0.0271263949834572,0.0295865413381422,0.0302192563793698,0.236824574764788,0.529179293167397,0.358685734478453,60.0,59.03,366.0,0.47,2.85173396699738,2.80763095531097,2.89882924826865,0.0,5.0
40.0,1.04573457244438,0.0571124682465992,0.0303526260371817,0.0615291732832328,0.214305498537466,0.412242465583156,0.342155233989317,52.5,51.33,326.0,0.42,2.90610459797128,2.234967990668609,2.15857149458091,0.0,7.0
22.0,1.11438211679087,0.0452498398457991,0.113257791769713,0.0576531089234438,0.123581606330935,0.35819292830347205,0.336371061789641,45.0,44.21,296.0,0.28,2.0525526557022102,1.83899633433732,1.83466076151057,0.0,6.0
221.0,0.495869266179484,0.0111500039224914,0.0175412788781375,0.00807994671211952,0.16636392738712502,0.4718428251237,0.343904319177659,60.0,59.26,335.0,0.32,2.25088686549508,2.22021162385098,2.2925651307325,0.0,1.0
28.0,1.00013982891805,0.0174144110100048,0.0303410352470003,0.0288161653740594,0.194595104527709,0.342713550361609,0.354089749423642,50.0,49.03,289.0,0.3,2.32368497514667,1.82137152628317,1.69933472556975,0.0,7.0
91.0,1.0200683888708,0.0252413913888992,0.0319512451948046,0.0165092771046398,0.181409264231714,0.407763868564186,0.411676895585242,52.5,51.64,342.0,0.4,2.3674054168177,2.34024916693089,2.42498947281164,0.0,2.0
193.0,0.6906717168426071,0.0155713345676001,0.0192314337680027,0.0122409097929857,0.150853487885391,0.446183681543459,0.319721081622576,57.5,56.98,272.0,0.21,1.60163735766803,1.599219541825,1.6261949182022,0.0,1.0
14.0,0.8905296381372909,0.0111248066527361,0.0299983634514471,0.0198906549751212,0.158372100066147,0.3910104471444579,0.280471735488226,45.0,44.05,326.0,0.38,2.44080890363258,2.1717461620416696,2.19568466688585,0.0,6.0
164.0,0.7539017304480301,0.015673571929056003,0.0211553980714003,0.0163657357811335,0.162034239309275,0.309490604330098,0.33672176650811003,57.5,56.91,296.0,0.26,1.79007638290003,1.78169024179604,1.81409433722514,0.0,2.0
167.0,0.6201283650898771,0.0224224000489836,0.034084533668492,0.0123231548470789,0.138820539445452,0.5454077745195,0.467750078423714,60.0,58.98,332.0,0.32,2.39678157687698,2.1279496961711297,2.30795215302136,0.0,4.0
86.0,0.964048546640374,0.0412777186070678,0.0427790414116102,0.0282350274639687,0.162117941952762,0.42957697847187104,0.4512166357295279,52.5,51.34,362.0,0.48,2.83314141686826,2.689377748683229,2.82646714519611,0.0,3.0
131.0,0.7720373889664441,0.0133372431378807,0.0278716242378017,0.0120426756542089,0.165506009985401,0.368194935704614,0.356788131461791,55.0,54.8,269.0,0.22,1.65726679618978,1.53854521729847,1.6001989154801002,0.0,3.0
99.0,1.13107704297487,0.0983029521917372,0.102345275612647,0.0616167645610319,0.19942792586605,0.396770099179591,0.36573537643566295,52.5,51.49,322.0,0.31,2.24973234737371,2.01395432149313,2.17916628980808,0.0,4.0
93.0,1.11485711256705,0.0215081027092947,0.0399814590672983,0.0127110068908452,0.207617378789673,0.401581416802947,0.44881793873202896,52.5,51.37,344.0,0.39,2.56962684766758,2.31770792163584,2.51237561081269,0.0,4.0
133.0,0.8932760198375259,0.0497307243543056,0.0315374664887444,0.0181882136972758,0.18113536098526,0.400718594621173,0.400844608138619,55.0,54.2,273.0,0.2,1.7510390814079198,1.55027228360848,1.64416637544689,0.0,4.0
71.0,0.908817115759502,0.0177611282561698,0.021817295080076,0.0141294339249925,0.19428709824174806,0.44676546380414,0.3595674680534571,55.0,54.06,298.0,0.33,2.42750938627986,1.90557623042483,1.75241647869201,0.0,7.0
75.0,0.9252947428780112,0.008418586121299209,0.0264236563476692,0.0162676904941769,0.136207580865598,0.34716643828383104,0.290101264797606,50.0,49.35,294.0,0.27,1.78380153410155,1.77651539462536,1.8083150344298,0.0,2.0
54.0,1.13254061661696,0.0181405675040062,0.033431043975544,0.0124088672119313,0.127587269995557,0.395233236014409,0.337755282738174,47.5,46.72,271.0,0.21,1.75289724018592,1.5687813492420302,1.6543593618352,0.0,4.0
243.0,0.457457218514009,0.00758566735701986,0.0219979275879296,0.00632193734864926,0.171557312330248,0.396363022458243,0.362871353202302,60.0,59.49,256.0,0.16,1.48420527817255,1.48851112484377,1.50365406534308,0.0,1.0
57.0,1.18787867399304,0.0338116269681484,0.0379313122378767,0.0127803688774692,0.137516757974097,0.396214968181492,0.369086775196918,47.5,46.81,311.0,0.3,1.95133259579842,1.95234420287552,1.99084417501645,0.0,1.0
142.0,0.909160141247308,0.0459411472256309,0.0397692878809738,0.026692041571695,0.21880511173747505,0.400011517043505,0.475940198054861,57.5,56.47,368.0,0.51,2.8726584116063303,2.85025872825526,2.94683269125489,0.0,2.0
157.0,0.7519813908866221,0.0114177857837298,0.0250524897781301,0.0104902367016471,0.229403717256173,0.43356839762276894,0.42263022044865706,57.5,56.77,323.0,0.35,2.2182706580369103,2.19859845065591,2.26011809520043,0.0,2.0
102.0,1.28787511691899,0.0143998722974969,0.0314270565561637,0.0132288518662745,0.20653102976754106,0.478764914523474,0.35547158774152504,52.5,51.39,372.0,0.54,2.94238742640768,2.94701868848988,3.0238079148742205,0.0,1.0
93.0,0.890881242906284,0.016199161785706004,0.05182256546714599,0.0104810255420975,0.198481077519076,0.394049281791728,0.431469775137373,52.5,51.66,337.0,0.38,2.30741401292904,2.27592341681485,2.34338763567847,0.0,5.0
64.0,0.972758159830002,0.0438884274890418,0.0384309265509005,0.0280038377203707,0.133568130141193,0.375602886769216,0.319666378178743,47.5,46.95,252.0,0.18,1.45425314498627,1.46928811817512,1.47728002815987,0.0,1.0
167.0,0.588963355153893,0.0142298987699719,0.0204029794805928,0.0105221333429213,0.177987475750127,0.372761562842397,0.391551019208796,57.5,56.97,265.0,0.19,1.54179641730913,1.5438359733116298,1.56076404540878,0.0,2.0
106.0,0.587248557752475,0.0120176178109963,0.0205513604559191,0.0120851541999087,0.15485144064070094,0.333263655699278,0.264646848947199,57.5,56.82,215.0,0.16,1.574931900943,1.317691571148,1.13135873755655,0.0,7.0
63.0,1.03566332194302,0.0148235452978394,0.0368290180863115,0.0576701606020491,0.193740326511583,0.4274953038912,0.453052352175814,50.0,48.75,352.0,0.45,2.7338177801397903,2.47093291528697,2.67293897819592,0.0,4.0
21.0,1.24821873085804,0.0198910298986008,0.0376804280877166,0.0147531046088567,0.15357605087439702,0.501227277326099,0.34837727816335,45.0,44.12,289.0,0.25,1.89909135788183,1.70733012660539,1.81176740628655,0.0,4.0
89.0,0.879286223915318,0.0171912888665795,0.0367620302462634,0.02004216334671,0.15888133645557298,0.28047992462604104,0.316933863832095,50.0,49.27,215.0,0.14,1.42873411735219,1.2797857507031498,1.3398369825096998,0.0,4.0
96.0,0.855776074961372,0.0387327478852693,0.0564057409125121,0.0756158121581922,0.169980784903186,0.3291299241041469,0.361229799383854,50.0,49.44,268.0,0.2,1.54728000356534,1.56063246989425,1.57475295315501,0.0,1.0
120.0,0.989682263961061,0.02264467918144,0.0328886653067662,0.0134015976475921,0.150792543900766,0.440385444310681,0.322259132559324,55.0,54.12,348.0,0.4,2.4647847518919903,2.43709408076891,2.52607455044537,0.0,2.0
105.0,0.653868764811619,0.0121068608834363,0.0277389543790571,0.0118459428462054,0.170884281498913,0.34582672949525395,0.3150163915548449,57.5,56.8,226.0,0.17,1.6679575867389398,1.3876460599777298,1.19415910665374,0.0,7.0
114.0,1.1050352518832902,0.026765700916644,0.0357492907761096,0.021928721993098,0.21098331530442,0.3976835095198111,0.365020186848215,52.5,51.63,349.0,0.42,2.46306587799746,2.455108973084509,2.53552323889427,0.0,1.0
14.0,1.05094644143236,0.0184295925218462,0.0379456526721527,0.0123102444879964,0.159110556811035,0.509604277365855,0.3505690227260119,45.0,44.14,334.0,0.39,2.271001197383,2.25839646578834,2.31838107310806,0.0,5.0
